,Window_Length,RappMaxMean,RappMaxMedian,AsDec,KurtoSig,KurtoEnv,SkewSig,SkewEnv,CorPeakNumber,Energy1/3Cor,Energy2/3Cor,int_ratio,E_0.1_1,E_1_3,E_3_10,E_10_20,E_20_50,Kurt_0.1_1,Kurt_1_3,Kurt_3_10,Kurt_10_20,Kurt_20_50,RMSDecPhaseLine,MeanFFT,MaxFFT,FMaxFFT,MedianFFT,VarFFT,FCentroid,Fquart1,Fquart3,NPeakFFT,MeanPeaksFFT,E1FFT,E2FFT,E3FFT,E4FFT,Gamma1,Gamma2,Gamma,KurtoMaxDFT,KurtoMedianDFT,MaxOverMeanDFT,MaxOverMedianDFT,NbrPeaksMaxDFT,NbrPeaksMeanDFT,NbrPeaksMedianDFT,45/46,45/47,NbrPeaksCentralFreq,NbrPeaksMaxFreq,50/51,DistMaxMeanFreqDTF,DistMaxMedianFreqDTF,DistQ2Q1DFT,DistQ3Q2DFT,DistQ3Q1DFT,Peak_Envelope_Amplitude,Average_Envelope_Amplitude,Envelope_Area,Envelope_Velocity,Envelope_Rise_Time,serial_no,label
0,59.98,3.21875402479,3.42547531284,0.322310405644,-0.0750613339881,0.125944542521,0.0291357352953,0.58872888951,775.0,6.832535362e-12,-2.22034582294e-11,-0.30772392712,0.0,-5.55942220596,-5.23618982248,-4.94625332398,0.0,3.95252516673e-323,3.70147592798,-0.210929935144,-0.19062847038,4.94065645841e-323,3.24901213761e-07,5.12255245113e-06,0.000170211897702,12.9,3.023478493e-06,7.60351715504e-11,13.7635065018,1.94534118808,15.0981261821,2.0,7.51294986262e-06,1.60270871446e-05,3.76416261194e-05,4.45827705822e-05,2.95971161564e-05,13.4930223477,14.5512670384,,-0.367095417171,0.283779567955,35.0787009399,359.263212396,4.0,2.0,2.0,2.0,2.0,3.0,4.0,0.75,4.49777893767e-14,4.61882098518e-14,-1.17158749436,1.53588927235,0.364301777984,7.45386286264e-07,2.31576032379e-07,1.38917474801e-05,2.31606326778e-07,14.62,0,1.0
0,59.98,2.97118797478,3.31331506523,inf,0.252185639894,0.144989526731,-0.0253641841501,0.752163154723,1423.0,-7.78768382978e-12,7.4248192415e-12,-1.04887184138,0.0,-5.39399196221,-5.80351272647,-5.62226391975,0.0,0.0,1.74836647513,0.643829865035,0.261008425862,0.0,inf,3.04840162622e-06,4.62181875765e-05,24.8333333333,1.85270815879e-06,2.18210210891e-11,13.0121359145,2.03757237227,15.7714280791,5.0,4.21542618935e-06,2.4250088528e-05,1.06510916731e-05,1.46906132483e-05,2.62563998624e-05,14.1041145508,17.7388562925,,-0.863146792035,0.0256013645729,35.4391076325,326.29463136,4.0,3.0,2.0,1.33333333333,2.0,4.0,4.0,1.0,1.47398831671e-14,1.50994119914e-14,-2.86091144278,7.21126762688,4.35035618411,3.74200273313e-07,1.25942981895e-07,7.54981634596e-06,1.25872229843e-07,59.98,100,1.0
0,59.98,2.97118797478,3.31331506523,inf,0.252185639894,0.144989526731,-0.0253641841501,0.752163154723,1423.0,-7.78768382978e-12,7.4248192415e-12,-1.04887184138,5.92878775009e-323,-5.39399196221,-5.80351272647,-5.62226391975,7.90505033346e-323,8.3991159793e-323,1.74836647513,0.643829865035,0.261008425862,1.03753785627e-322,inf,3.04840162622e-06,4.62181875765e-05,24.8333333333,1.85270815879e-06,2.18210210891e-11,13.0121359145,2.03757237227,15.7714280791,5.0,4.21542618935e-06,2.4250088528e-05,1.06510916731e-05,1.46906132483e-05,2.62563998624e-05,14.1041145508,17.7388562925,,-0.863146792035,0.0256013645729,35.4391076325,326.29463136,4.0,3.0,2.0,1.33333333333,2.0,4.0,4.0,1.0,1.47398831671e-14,1.50994119914e-14,-2.86091144278,7.21126762688,4.35035618411,3.74200273313e-07,1.25942981895e-07,7.54981634596e-06,1.25872229843e-07,59.98,101,1.0
0,59.98,3.76706899026,4.17734733435,0.32347749338,0.605759095555,1.00817266829,-0.0775231168145,0.932290502687,1458.0,-7.26829286366e-13,1.26080073308e-12,-0.576482284073,5.92878775009e-323,-5.58911094312,-5.60202374188,-5.47669538008,7.90505033346e-323,8.3991159793e-323,3.75873505201,3.94661610406,0.358757972663,1.03753785627e-322,1.89302155085e-07,3.64603881054e-06,6.36630757567e-05,24.7833333333,2.71168897299e-06,1.77449714873e-11,13.296775633,2.9845985059,15.5657544727,1.0,4.92665738364e-06,2.53414915968e-05,1.60000486645e-05,2.14653630722e-05,2.81679706346e-05,16.3073113171,18.7880507552,,-1.20445457943,0.741744575052,32.4221671826,169.216388657,3.0,3.0,3.0,1.0,1.0,2.0,3.0,0.666666666667,1.44046678223e-14,1.47417608463e-14,2.96383129987,5.33916584685,8.30299714673,4.70901141117e-07,1.25004650123e-07,7.49919644257e-06,1.25028283471e-07,14.66,102,1.0
0,59.98,3.87325659218,4.16349359935,20.2695035461,0.0975617052909,0.328712934002,-0.0113460835939,0.68224646569,1041.0,2.27199809488e-12,1.35775356596e-12,1.67335085824,5.92878775009e-323,-5.75006086642,-5.64156030663,-5.24178300103,7.90505033346e-323,8.3991159793e-323,3.98064373724,0.612362362714,0.722609755104,1.03753785627e-322,6.65439840962e-06,3.71834964818e-06,8.64045727803e-05,16.65,2.35393790401e-06,2.8472190731e-11,15.0145790003,2.75094152503,15.4871937425,1.0,5.3405101257e-06,1.32124294299e-05,2.15601345826e-05,2.59344290765e-05,3.20840356942e-05,18.0998200154,19.3136480919,,-1.46210496016,1.01813856739,28.6595034923,222.978423878,4.0,4.0,3.0,1.0,1.33333333333,3.0,4.0,0.75,1.54463456794e-14,1.59355648129e-14,3.79263363574,-0.575263206629,3.21737042911,5.70543000759e-07,1.47303176844e-07,8.8368738644e-06,1.47330341187e-07,57.16,103,1.0
0,59.98,5.21214019569,5.98284687725,1.25488721805,1.47124998148,3.78362543785,-0.0545137765983,1.46797651767,1121.0,1.18209578615e-12,1.59526545633e-13,7.4100255945,5.92878775009e-323,-5.97474386011,-5.7027749921,-5.27018486855,7.90505033346e-323,8.3991159793e-323,4.15360555206,1.92550493073,2.62709499557,1.03753785627e-322,5.32714683839e-07,4.27308029677e-06,4.75005375858e-05,24.4666666667,3.16064517366e-06,2.00044785713e-11,16.1536911037,2.66655894909,15.7548984867,4.0,6.17952287708e-06,9.03537702925e-06,1.85276383536e-05,3.61101432819e-05,4.27788905693e-05,18.9351525194,19.7084315872,,0.559560768649,5.52730518934,23.92133958,107.0259005,4.0,4.0,3.0,1.0,1.33333333333,3.0,4.0,0.75,1.05281435012e-14,1.08875196773e-14,-0.61338321071,-0.364349491423,-0.977732702133,7.06559269117e-07,1.35560296268e-07,8.13189856357e-06,1.35576835005e-07,33.38,104,1.0
0,59.98,5.21214019569,5.98284687725,1.25488721805,1.47124998148,3.78362543785,-0.0545137765983,1.46797651767,1121.0,1.18209578615e-12,1.59526545633e-13,7.4100255945,5.92878775009e-323,-5.97474386011,-5.7027749921,-5.27018486855,7.90505033346e-323,8.3991159793e-323,4.15360555206,1.92550493073,2.62709499557,1.03753785627e-322,5.32714683839e-07,4.27308029677e-06,4.75005375858e-05,24.4666666667,3.16064517366e-06,2.00044785713e-11,16.1536911037,2.66655894909,15.7548984867,4.0,6.17952287708e-06,9.03537702925e-06,1.85276383536e-05,3.61101432819e-05,4.27788905693e-05,18.9351525194,19.7084315872,,0.559560768649,5.52730518934,23.92133958,107.0259005,4.0,4.0,3.0,1.0,1.33333333333,3.0,4.0,0.75,1.05281435012e-14,1.08875196773e-14,-0.61338321071,-0.364349491423,-0.977732702133,7.06559269117e-07,1.35560296268e-07,8.13189856357e-06,1.35576835005e-07,33.38,105,1.0
0,59.98,3.39575106544,3.55079772962,148.95,-0.122036406407,0.0840190896941,0.0289087779798,0.542553175535,970.0,4.28722307672e-12,-2.18694303271e-11,-0.196037254405,5.92878775009e-323,-5.73356161471,-5.39486404985,-4.79937189949,7.90505033346e-323,8.3991159793e-323,3.53011300254,0.0160352033051,-0.377349577342,1.03753785627e-322,8.57064855718e-05,7.34198151457e-06,0.000224280484204,16.1666666667,5.30293961812e-06,1.08476757761e-10,15.5540206979,2.60411186937,15.614692978,1.0,1.03984471838e-05,1.48597416807e-05,3.62451325018e-05,7.14511106781e-05,6.05494058819e-05,16.5028399939,17.0148244725,,-0.751782914845,-0.034076438214,49.3429704697,287.202920286,3.0,4.0,3.0,0.75,1.0,4.0,3.0,1.33333333333,1.02764225298e-13,1.0451348761e-13,-0.180592530271,0.754249032286,0.573656502014,9.96739763837e-07,2.9352556905e-07,1.76075118145e-05,2.93556382369e-07,59.58,106,1.0
0,59.98,4.11610427848,4.57182038254,0.434241989479,0.709584875452,1.56988933079,0.0400380704217,1.06600892767,1017.0,-3.94311401929e-12,1.76259989779e-12,-2.23710101438,5.92878775009e-323,-5.56420305553,-5.41085090634,-4.8926878399,7.90505033346e-323,8.3991159793e-323,1.14725174301,0.763194995923,0.855956710834,1.03753785627e-322,5.29503324615e-07,8.99675621288e-06,8.87204055764e-05,15.9333333333,7.07347013345e-06,6.95967970755e-11,16.0096870382,2.29640129865,15.822640527,1.0,1.31412305097e-05,1.76005349691e-05,3.73596494199e-05,8.50485685324e-05,8.44296483115e-05,17.4087403187,18.1069747984,,0.32682065145,2.30338248664,13.3936710924,43.6911497739,4.0,3.0,4.0,1.33333333333,1.0,3.0,4.0,0.75,2.33464527796e-14,2.46891500145e-14,-0.403715633308,1.55265396426,1.14893833095,1.12247439613e-06,2.72703099869e-07,1.63572458637e-05,2.72711668284e-07,18.16,107,1.0
0,59.98,3.03267113671,3.15489277737,20.731884058,-0.227424043959,-0.080521318956,0.0245096062149,0.485514454867,1416.0,-2.16156496913e-12,1.34440788072e-12,-1.60781932338,0.0,-5.6709900923,-5.90455654901,-5.61817237152,0.0,0.0,2.6509756977,2.02065412028,0.552428193816,0.0,4.29148353804e-06,2.49779038974e-06,6.40433843638e-05,24.6,1.42847465295e-06,2.04955897178e-11,14.7657204189,2.49799802091,15.8060787823,1.0,3.67806921418e-06,1.53753403377e-05,8.37853406854e-06,1.28711983941e-05,2.55867852454e-05,20.123443573,21.6861755157,,-0.120632655824,-0.636634995266,47.657342412,712.759819721,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.33333333333,1.79759713186e-14,1.8312271454e-14,7.12411115718,3.57995424118,10.7040653984,3.57818295197e-07,1.1798783286e-07,7.07741616359e-06,1.17996268149e-07,57.22,108,1.0
