,Window_Length,RappMaxMean,RappMaxMedian,AsDec,KurtoSig,KurtoEnv,SkewSig,SkewEnv,CorPeakNumber,Energy1/3Cor,Energy2/3Cor,int_ratio,E_0.1_1,E_1_3,E_3_10,E_10_20,E_20_50,Kurt_0.1_1,Kurt_1_3,Kurt_3_10,Kurt_10_20,Kurt_20_50,RMSDecPhaseLine,MeanFFT,MaxFFT,FMaxFFT,MedianFFT,VarFFT,FCentroid,Fquart1,Fquart3,NPeakFFT,MeanPeaksFFT,E1FFT,E2FFT,E3FFT,E4FFT,Gamma1,Gamma2,Gamma,KurtoMaxDFT,KurtoMedianDFT,MaxOverMeanDFT,MaxOverMedianDFT,NbrPeaksMaxDFT,NbrPeaksMeanDFT,NbrPeaksMedianDFT,45/46,45/47,NbrPeaksCentralFreq,NbrPeaksMaxFreq,50/51,DistMaxMeanFreqDTF,DistMaxMedianFreqDTF,DistQ2Q1DFT,DistQ3Q2DFT,DistQ3Q1DFT,Peak_Envelope_Amplitude,Average_Envelope_Amplitude,Envelope_Area,Envelope_Velocity,Envelope_Rise_Time,serial_no,label
0,59.98,6.76112855124,8.46927861933,0.306753812636,7.0858974971,11.3765661268,-0.329168662261,2.72716454986,1443.0,1.72447529782e-12,-8.52138410733e-13,-2.02370328118,0.0,-5.5880160593,-6.12622831832,-6.78851032222,0.0,3.95252516673e-323,24.5100172243,15.2072824334,43.3933802632,4.94065645841e-323,2.49495209614e-07,1.51446991857e-06,4.22836023185e-05,24.75,3.02471141636e-07,1.5876757904e-11,10.328544045,1.92434906975,15.7792183066,2.0,2.02114243461e-06,2.1735167518e-05,2.02256946062e-06,1.40379892385e-06,1.25468722086e-05,12.355003335,16.8980483615,,0.309431886748,5.50396434155,48.6558104679,68369.0857345,3.0,3.0,3.0,1.0,1.0,2.0,3.0,0.666666666667,1.15582715606e-14,1.17965938159e-14,5.10867605072,8.06527750596,13.1739535567,5.69717315165e-07,8.42636419123e-08,5.05516307072e-06,8.42808114492e-08,14.08,0,1.0
0,59.98,3.9096022621,4.36306206052,0.353339350181,0.480159824483,1.19450961632,-0.017263535438,0.945477160565,1482.0,-6.13292634928e-13,7.28586126086e-13,-0.841757223984,0.0,-5.92240852718,-6.47608396497,-7.03276421725,0.0,0.0,7.28371406501,11.2050675176,6.81619770902,0.0,1.10935828341e-07,7.9250811722e-07,4.05770222737e-05,24.6166666667,1.33235507419e-07,8.19118758293e-12,15.541456761,2.14083584197,15.5694841836,2.0,1.10760770523e-06,7.11173849033e-06,8.13155266821e-07,5.76397336886e-07,1.1257661811e-05,21.5336527315,22.9469052625,,-0.799457956167,5.06238170372,59.7458268285,42730.6265047,3.0,4.0,3.0,0.75,1.0,2.0,3.0,0.666666666667,7.47770121433e-15,7.59675120368e-15,-2.53638060529,4.71608045641,2.17969985112,2.59603503723e-07,6.64015125631e-08,3.98292287958e-06,6.64041827206e-08,15.66,1000,1.0
0,59.98,4.10197388007,4.85781058894,0.314774221833,1.74836876456,2.57193164591,0.00235680775697,1.43450367755,1434.0,-7.39391411814e-12,5.23696129028e-12,-1.41187106574,5.92878775009e-323,-5.59509026467,-6.22402730485,-7.04755506074,7.90505033346e-323,8.3991159793e-323,9.20159377369,10.0486556227,1.18129653899,1.03753785627e-322,1.31475085871e-07,1.19709992359e-06,4.35555818683e-05,24.95,1.36332552726e-07,1.51345518156e-11,12.0464141529,1.96936327176,15.7219363532,3.0,1.36605892879e-06,1.5825699111e-05,6.76437818483e-07,5.64788922825e-07,1.26789048243e-05,15.0284076197,18.8634062132,,-0.135772641922,-0.0581056784776,49.7076251505,72449.1916711,3.0,3.0,4.0,1.0,0.75,3.0,3.0,1.0,9.39514523081e-15,9.61969591989e-15,-3.94894127174,9.68772921239,5.73878794065,3.59576466298e-07,8.76593749278e-08,5.25855295309e-06,8.76717731425e-08,14.36,1001,1.0
0,59.98,3.06489656691,3.36994993461,0.157915057915,0.107118905858,-0.208498178461,-0.0610229557025,0.584427172978,1479.0,-5.79119015573e-13,3.61285610381e-13,-1.60293961047,5.92878775009e-323,-5.99866154662,-6.48148357381,-7.10307011691,7.90505033346e-323,8.3991159793e-323,1.97150758007,9.33787956729,1.10532006488,1.03753785627e-322,8.14901589688e-08,7.87907672e-07,3.76648176282e-05,24.5666666667,1.08347230498e-07,8.20772691498e-12,15.5433746651,2.11245627678,15.4904757541,3.0,1.04354601524e-06,7.25242389676e-06,6.14923138076e-07,4.65401305136e-07,1.13383151932e-05,22.3457068649,23.3962395156,,-1.01037617688,0.296264174913,52.9713079076,57251.6211447,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,6.7443601157e-15,6.86120154928e-15,-4.9926526223,7.60038562317,2.60773300086,2.05368815132e-07,6.70067686292e-08,4.01965723335e-06,6.70166260979e-08,8.18,1002,1.0
0,59.98,3.41317663135,3.65773775744,0.331705150977,0.192282260997,0.499557264327,0.0438286105463,0.755192617728,1464.0,-3.2152885864e-13,6.50681539877e-14,-4.94141663678,5.92878775009e-323,-6.06776970751,-6.23967741627,-6.9947345019,7.90505033346e-323,8.3991159793e-323,10.3609092905,8.82733936895,2.24715044256,1.03753785627e-322,9.35903189315e-08,8.87272203261e-07,3.37470705698e-05,24.6333333333,1.35132455672e-07,7.7292057465e-12,14.7754508302,2.67979085637,15.5601119507,4.0,1.24692667426e-06,8.86872462532e-06,1.06434963673e-06,4.83631737994e-07,1.15462935073e-05,21.8843065543,23.0939381398,,1.19995359016,-0.414272158942,55.4505155257,40206.336297,3.0,2.0,4.0,1.5,0.75,3.0,3.0,1.0,6.54554364138e-15,6.66009185058e-15,-1.93158122556,4.6550036336,2.72342240804,2.25472159139e-07,6.60593293262e-08,3.96266419326e-06,6.60664253629e-08,14.94,1003,1.0
0,59.98,2.70020881712,3.01069678224,1.49086378738,0.456459192396,-0.215308099087,0.00921618812243,0.73050626257,1483.0,-3.14127937392e-13,1.54223893883e-13,-2.03683054216,5.92878775009e-323,-6.19324846782,-6.53844919644,-7.07656209423,7.90505033346e-323,8.3991159793e-323,5.99576739301,7.27373713593,0.205489850885,1.03753785627e-322,1.6777104134e-07,7.32784595689e-07,3.58368123864e-05,24.7666666667,1.08794681559e-07,7.33112250413e-12,16.9149636299,2.40661422356,15.5607646121,3.0,1.08578441038e-06,5.60213383963e-06,7.10810803611e-07,4.50812858225e-07,1.14960949486e-05,23.499132564,24.0402917613,,-0.00490149005749,-1.12958866094,58.9813443049,49563.9852965,3.0,3.0,4.0,1.0,0.75,3.0,3.0,1.0,6.71721838502e-15,6.82466984703e-15,0.27086085613,0.27350568088,0.54436653701,1.67488309631e-07,6.20279100523e-08,3.7207692182e-06,6.20334981361e-08,35.9,1004,1.0
0,59.98,3.97970722374,4.26930154403,0.317083882301,0.692525445968,2.92312697436,-0.0506261219428,1.23404231542,1459.0,5.1535146709e-13,4.9963282259e-14,10.3146039209,5.92878775009e-323,-5.78740501834,-6.12891434846,-6.94191760503,7.90505033346e-323,8.3991159793e-323,6.3899055453,7.36113674232,2.86530674567,1.03753785627e-322,1.1428881401e-07,1.04302112509e-06,3.17554660022e-05,24.7333333333,1.27768457084e-07,8.81995852202e-12,12.7810938242,2.43001595497,15.4325977008,4.0,1.53754699381e-06,1.28035071984e-05,1.14041512832e-06,5.17116058948e-07,1.15116164668e-05,18.8302852512,21.2665084903,,0.768298127863,2.16132984027,57.0759895714,35215.1007665,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.33333333333,7.49078081541e-15,7.6253415831e-15,0.980986008788,2.75472907364,3.73571508243,2.83248578413e-07,7.11732201615e-08,4.26964525122e-06,7.11844823477e-08,14.44,1005,1.0
0,59.98,3.50879315575,3.85396797834,inf,0.254850260283,-0.0591566294087,-0.00566476571922,0.683768778647,1477.0,-1.07903617577e-13,1.55197042023e-13,-0.695268519105,5.92878775009e-323,-5.87827234277,-6.39655520479,-7.08395329611,7.90505033346e-323,8.3991159793e-323,5.95346047387,8.17042570747,2.70875536661,1.03753785627e-322,inf,1.00214948724e-06,3.91922843418e-05,24.5333333333,1.88999226542e-07,1.12840649598e-11,15.93119308,2.1311807325,15.8665170785,5.0,1.37248334905e-06,8.59125095858e-06,7.98080670144e-07,8.29415203115e-07,1.47028697803e-05,21.8267426512,23.0994063781,,-1.1130461923,0.354008158826,54.4658888288,63344.0698476,3.0,2.0,3.0,1.5,1.0,2.0,3.0,0.666666666667,8.96977188655e-15,9.1293257547e-15,0.455991503912,5.25089514032,5.70688664423,2.74001962165e-07,7.80900868197e-08,4.68043602631e-06,7.8033278198e-08,59.98,1006,1.0
0,59.98,4.38976811246,4.67728404571,inf,0.122666403284,0.581933747051,0.0284520669551,0.629077456468,1480.0,3.38297713438e-13,-1.36952358781e-12,-0.247018537284,5.92878775009e-323,-5.9127614957,-6.37974833761,-7.06779253293,7.90505033346e-323,8.3991159793e-323,1.8652367812,7.99076134148,2.82555177928,1.03753785627e-322,inf,9.45343287801e-07,3.57664944966e-05,24.8166666667,2.32435014305e-07,7.35024487715e-12,15.4606740772,2.21567002374,15.8907013057,1.0,1.19711975556e-06,8.27703936055e-06,9.81435563361e-07,1.06313841185e-06,1.30852108041e-05,21.370804922,22.8350390296,,-0.665610482768,-1.4346863803,53.0429841127,35990.3784962,2.0,3.0,4.0,0.666666666667,0.5,4.0,2.0,2.0,5.54711204189e-15,5.65419699352e-15,-3.90636543014,6.24509171801,2.33872628787,2.86480413379e-07,6.52609445511e-08,3.91029228988e-06,6.51932692545e-08,59.98,1007,1.0
0,59.98,3.80173697014,4.61494033819,0.399440037331,1.43364052215,1.36924317198,0.0248803166261,1.25258196749,1390.0,-2.53358868052e-12,3.42180042879e-12,-0.74042561314,0.0,-5.49998351849,-6.03487338589,-6.98986600595,0.0,0.0,4.97641465462,5.588342353,2.11152235456,0.0,1.34462729773e-07,1.26216470728e-06,3.8346780823e-05,1.96666666667,1.06478439869e-07,1.50688406714e-11,10.4238824468,1.98400365021,15.3934904932,3.0,1.59948235761e-06,1.90691605132e-05,6.95325612493e-07,4.46761332519e-07,1.11784713428e-05,11.7844233481,16.3714742937,,5.16605078597,-0.742528013353,56.2286359523,87872.2578246,3.0,3.0,2.0,1.0,1.5,2.0,3.0,0.666666666667,1.30752391549e-14,1.3304726481e-14,-9.10918300384,10.6561391552,1.54695615134,3.34690438984e-07,8.80361901973e-08,5.2814077237e-06,8.80528129994e-08,17.12,1008,1.0
