time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-07-26T02:56:19.155Z,61.255,-147.4057,0,1.4,ml,,,,0.35,ak,ak0209k1b3q8,2020-08-04T04:39:04.885Z,"58 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-25T22:24:47.084Z,61.2174,-147.5621,0,1.4,ml,,,,0.66,ak,ak0209iphmf5,2020-08-11T01:01:03.677Z,"61 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-11T13:07:30.702Z,61.2598,-146.9249,0,1.3,ml,,,,0.19,ak,ak0208vei6jy,2020-08-04T04:33:44.191Z,"34 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-10T15:07:37.647Z,61.1925,-146.8387,0,1.4,ml,,,,0.26,ak,ak0208ts5pwd,2020-08-04T02:27:58.202Z,"27 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-05T19:58:06.151Z,61.1704,-146.8486,0,1.7,ml,,,,0.33,ak,ak0208ll5kwi,2020-07-10T23:20:39.150Z,"27 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-05T02:41:09.918Z,61.1598,-147.3888,0,1.4,ml,,,,0.37,ak,ak0208laxksc,2020-07-10T23:17:39.495Z,"50 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-04T17:59:04.112Z,61.2935,-147.6512,0,1.5,ml,,,,0.42,ak,ak0208jwfkpm,2020-07-20T21:28:55.867Z,"57 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-04T11:45:45.984Z,61.17,-146.9492,0,1.2,ml,,,,0.19,ak,ak0208jss2bo,2020-07-20T21:28:35.130Z,"32 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-04T07:18:25.632Z,61.1835,-146.9034,0,1.5,ml,,,,0.42,ak,ak0208jq8hmp,2020-07-20T21:28:21.360Z,"30 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-03T08:38:11.884Z,61.264,-147.6457,0,1.3,ml,,,,0.51,ak,ak0208i3eu7v,2020-07-16T20:12:02.773Z,"60 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-03T06:18:12.626Z,61.2235,-147.5898,0,1,ml,,,,0.35,ak,ak0208i23oum,2020-07-16T20:13:06.283Z,"63 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-03T05:34:07.200Z,61.2408,-147.532,0,1.4,ml,,,,0.26,ak,ak0208i1lj8g,2020-07-16T20:11:55.481Z,"62 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-01T13:02:40.817Z,61.1399,-146.948,0,1.2,ml,,,,0.5,ak,ak0208ev3nvz,2020-07-12T01:57:34.847Z,"32 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-30T12:14:37.815Z,61.2881,-147.6397,0,1.3,ml,,,,0.75,ak,ak0208d71g4y,2020-07-09T22:15:30.274Z,"57 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-28T05:42:55.403Z,61.2717,-147.6849,0,1.5,ml,,,,0.5,ak,ak02089ryr9w,2020-07-09T06:13:06.702Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-23T06:34:22.912Z,61.18,-146.8852,0,1.1,ml,,,,0.46,ak,ak02081ito6f,2020-06-26T19:27:03.115Z,"29 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-22T10:34:58.990Z,61.24,-147.6191,0,1.3,ml,,,,0.48,ak,ak0207zxo4vf,2020-07-01T05:38:38.235Z,"63 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-20T18:38:16.745Z,61.174,-147.0676,0,1.6,ml,,,,1.39,ak,ak0207wrdnwj,2020-07-08T05:12:45.312Z,"39 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-20T10:56:12.987Z,61.2227,-147.6193,0,1.3,ml,,,,1.13,ak,ak0207wmq26e,2020-07-15T19:40:40.849Z,"64 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-15T14:18:46.576Z,61.23,-147.6572,0,1.5,ml,,,,0.42,ak,ak0207of6zl5,2020-06-18T03:48:58.108Z,"64 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-12T16:04:16.494Z,61.1375,-146.8729,0,1.4,ml,,,,0.35,ak,ak0207jhoqd3,2020-06-15T18:24:00.609Z,"28 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-09T21:54:34.336Z,61.1089,-147.454,0,1.3,ml,,,,0.33,ak,ak0207emcmdj,2020-06-13T01:16:06.416Z,"50 km WNW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-07T05:10:46.895Z,61.2774,-147.7451,0,1.1,ml,,,,0.25,ak,ak0207b1hlbq,2020-06-10T06:48:32.618Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-07T04:29:07.522Z,61.1087,-146.9248,0,1.1,ml,,,,0.46,ak,ak0207b105lm,2020-06-10T06:48:29.846Z,"30 km NNW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-06T16:59:31.231Z,61.2276,-147.5287,0,1.5,ml,,,,1.18,ak,ak02079kshcz,2020-06-12T17:21:50.399Z,"61 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T18:51:17.026Z,61.2792,-147.6269,0,1.4,ml,,,,0.42,ak,ak02077ye97o,2020-06-12T05:10:17.359Z,"58 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T17:13:02.471Z,61.2749,-147.8037,0,1.3,ml,,,,0.5,ak,ak02077xknqq,2020-06-12T05:10:15.538Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T16:56:16.960Z,61.186,-147.0293,0,1.6,ml,,,,0.6,ak,ak02077x8gry,2020-06-12T05:10:13.591Z,"37 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T16:41:40.485Z,61.048,-147.5448,0,1.3,ml,,,,0.61,ak,ak02077x5avh,2020-06-12T05:10:11.823Z,"51 km WNW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T16:37:58.638Z,61.2537,-147.7064,0,1.1,ml,,,,0.49,ak,ak02077x4gu7,2020-06-12T05:10:12.733Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T16:00:16.769Z,61.1885,-147.0237,0,1.4,ml,,,,0.33,ak,ak02077wwgkg,2020-06-12T05:10:06.672Z,"36 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T10:46:44.697Z,61.2102,-147.5389,0,1.2,ml,,,,0.3,ak,ak02077tls0t,2020-06-12T05:09:39.868Z,"60 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T09:51:20.653Z,61.1838,-147.1844,0,1.1,ml,,,,0.35,ak,ak02077t1cqz,2020-06-12T05:09:34.705Z,"44 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-05T06:27:39.484Z,61.2736,-147.6706,0,1.1,ml,,,,0.49,ak,ak02077r3ygw,2020-06-12T05:09:18.388Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-02T09:07:07.799Z,61.2681,-147.7031,0,1.6,ml,,,,0.34,ak,ak02072u5vjl,2020-06-18T07:36:03.248Z,"60 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-01T00:49:36.595Z,61.1836,-146.9293,0,1.5,ml,,,,0.43,ak,ak020711inf5,2020-06-09T23:06:21.689Z,"31 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-31T05:46:09.543Z,61.1787,-146.9138,0,1.4,ml,,,,0.79,ak,ak0206zgxssg,2020-06-10T00:52:34.677Z,"30 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-29T19:43:01.244Z,61.1673,-147.3856,0,1.4,ml,,,,0.74,ak,ak0206we6inj,2020-06-09T21:26:38.312Z,"50 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-28T19:01:37.575Z,61.184,-146.8723,0,2,ml,,,,0.59,ak,ak0206uqe8sf,2020-06-15T19:47:57.323Z,"28 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-28T18:42:26.242Z,61.1687,-146.9235,0,1.7,ml,,,,1.17,ak,ak0206uq1kma,2020-06-15T19:47:56.233Z,"31 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-28T03:54:24.987Z,61.1703,-146.877,0,1.5,ml,,,,1.19,ak,ak0206uh6n2n,2020-06-15T19:47:29.610Z,"28 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-27T17:16:07.547Z,61.253,-147.5225,0,1.2,ml,,,,0.8,ak,ak0206t1r6gz,2020-06-10T00:11:30.337Z,"62 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-26T12:15:09.860Z,61.1479,-146.8679,0,1.3,ml,,,,0.87,ak,ak0206rb8gez,2020-06-02T22:47:42.542Z,"28 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-25T18:20:37.577Z,61.3228,-147.6755,0,1.4,ml,,,,0.46,ak,ak0206praudc,2020-06-04T00:04:03.128Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-25T16:12:16.089Z,61.279,-147.667,0,1.2,ml,,,,0.49,ak,ak0206pq27lf,2020-06-04T00:03:52.446Z,"58 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-25T09:38:29.185Z,61.2759,-147.7389,0,1.3,ml,,,,0.83,ak,ak0206pm1s06,2020-06-04T00:02:17.769Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-17T09:34:12.595Z,61.2505,-147.7168,0,1.2,ml,,,,0.61,ak,ak0206cdq4ds,2020-06-01T20:37:12.636Z,"62 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-16T15:50:14.230Z,61.2304,-147.5415,0,1.3,ml,,,,0.32,ak,ak0206atusmt,2020-05-27T06:27:05.072Z,"61 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-16T08:16:52.984Z,61.2362,-147.5335,0,1.1,ml,,,,0.63,ak,ak0206aphk2z,2020-05-28T21:59:48.117Z,"62 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-15T16:15:54.769Z,61.126,-147.4724,0,1,ml,,,,0.33,ak,ak020696pgzz,2020-05-19T22:54:49.893Z,"51 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-14T15:21:02.798Z,61.2492,-147.6813,0,1.2,ml,,,,0.21,ak,ak02067ilv1e,2020-05-23T01:59:43.985Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-14T11:18:47.625Z,61.2972,-147.6399,0,1.1,ml,,,,0.34,ak,ak02067g7kmh,2020-05-23T01:59:24.876Z,"56 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-14T11:06:24.885Z,61.2436,-147.5636,0,1.1,ml,,,,0.31,ak,ak02067g4ykl,2020-05-23T01:59:22.379Z,"63 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-14T05:26:16.689Z,61.2579,-147.4253,0,1.1,ml,,,,0.35,ak,ak02067comnh,2020-05-28T21:18:56.421Z,"59 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-14T02:15:30.999Z,61.2721,-147.6981,0,1.2,ml,,,,0.66,ak,ak02067au011,2020-05-23T01:58:52.879Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-13T10:26:30.240Z,61.3149,-147.1472,0,0.9,ml,,,,0.47,ak,ak02065s4fwy,2020-05-13T14:21:25.903Z,"47 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-12T23:23:32.105Z,61.2515,-147.638,0,1.2,ml,,,,0.39,ak,ak02064cb3ba,2020-05-16T23:52:12.909Z,"62 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-12T19:01:38.826Z,61.3491,-147.5982,0,1.2,ml,,,,0.54,ak,ak020649sp69,2020-05-16T23:51:46.499Z,"51 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-11T10:24:53.868Z,61.2642,-147.654,0,1.2,ml,,,,0.82,ak,ak02062h1en3,2020-05-27T20:04:19.838Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-10T21:15:37.540Z,61.3006,-147.5222,0,1.4,ml,,,,0.51,ak,ak02060zzv7v,2020-05-13T18:22:13.699Z,"56 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-10T18:03:37.200Z,61.217,-147.0718,0,1.3,ml,,,,0.21,ak,ak02060y4zlk,2020-05-13T18:22:31.662Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-10T14:00:14.341Z,61.1307,-147.4306,0,1.2,ml,,,,0.27,ak,ak02060vqkg9,2020-05-13T18:21:49.109Z,"50 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-10T12:51:48.073Z,61.2054,-147.7846,0,1.1,ml,,,,0.39,ak,ak02060uup6f,2020-05-13T18:22:27.511Z,"66 km ESE of Knik River, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-10T07:21:24.371Z,61.2941,-147.7241,0,1,ml,,,,0.08,ak,ak02060rp1ud,2020-05-13T18:20:58.854Z,"57 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-09T06:43:50.866Z,61.3181,-147.586,0,1.2,ml,,,,0.47,ak,ak0205z3p1ji,2020-05-21T00:47:10.573Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-08T10:18:59.776Z,61.2789,-147.6631,0,1.7,ml,,,,0.99,ak,ak0205xie387,2020-05-14T20:03:51.452Z,"58 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-08T07:59:22.301Z,61.2465,-147.5059,0,1.3,ml,,,,0.88,ak,ak0205xgui32,2020-05-14T21:56:44.321Z,"61 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-07T06:02:04.641Z,61.2889,-147.3289,0,1.3,ml,,,,0.49,ak,ak0205vsdgqv,2020-05-11T15:19:12.202Z,"55 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-06T17:16:32.145Z,61.2223,-147.634,0,1.2,ml,,,,1.13,ak,ak0205ubgy5x,2020-05-19T18:03:47.817Z,"65 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-06T15:50:43.566Z,61.1872,-147.6481,0,1.5,ml,,,,0.62,ak,ak0205uahe3z,2020-05-19T18:03:42.629Z,"63 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-06T13:48:26.502Z,61.3201,-147.6384,0,1.6,ml,,,,0.83,ak,ak0205u9a1va,2020-05-19T18:03:52.201Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-06T02:12:22.102Z,61.2605,-147.68,0,1.4,ml,,,,0.53,ak,ak0205u2ikcw,2020-05-19T03:37:30.304Z,"61 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-05T13:07:49.734Z,61.3156,-147.6656,0,1.7,ml,,,,0.47,ak,ak0205slhyzd,2020-05-28T17:09:35.805Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-04T12:48:27.086Z,61.2172,-146.8742,0,1.7,ml,,,,0.6,ak,ak0205qxlxhe,2020-05-08T14:50:50.360Z,"29 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-05-03T01:41:24.145Z,61.1571,-146.9204,0,1.3,ml,,,,0.66,ak,ak0205p3hazd,2020-05-21T00:56:25.573Z,"30 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-30T13:21:13.859Z,61.3266,-147.7005,0,1.1,ml,,,,1.01,ak,ak0205kbw634,2020-05-27T18:02:37.516Z,"53 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-29T14:26:37.073Z,61.2079,-147.8125,0,1.6,ml,,,,0.56,ak,ak0205iozdds,2020-05-13T06:19:46.470Z,"65 km ESE of Knik River, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-29T10:28:26.976Z,61.1625,-146.9324,0,1.4,ml,,,,1.18,ak,ak0205imm1gz,2020-05-13T16:46:30.578Z,"31 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-28T22:46:06.654Z,61.375,-147.667,0,1.5,ml,,,,0.28,ak,ak0205h6bpix,2020-05-04T14:34:41.162Z,"48 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-28T18:29:37.907Z,61.0627,-147.6455,0,1.6,ml,,,,0.52,ak,ak0205h3uey6,2020-05-04T14:33:22.085Z,"56 km WNW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-27T17:42:21.676Z,61.3398,-147.6631,0,1.3,ml,,,,0.68,ak,ak0205ffsdys,2020-05-18T20:44:59.128Z,"52 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-27T12:35:56.121Z,61.3178,-147.712,0,1,ml,,,,0.65,ak,ak0205fcrvcp,2020-05-18T20:44:53.319Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-27T08:37:40.519Z,61.2822,-147.5344,0,1.3,ml,,,,1.03,ak,ak0205faefqb,2020-05-18T20:45:07.567Z,"58 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-26T19:33:30.986Z,61.2981,-147.8016,0,1.4,ml,,,,0.5,ak,ak0205dtdzgr,2020-05-01T14:30:11.988Z,"57 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-25T18:39:22.020Z,61.3067,-147.6274,0,1.4,ml,,,,0.72,ak,ak0205c5ah04,2020-05-14T16:46:18.081Z,"55 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-25T03:58:52.814Z,61.151,-147.5938,0,1.3,ml,,,,1.53,ak,ak0205bwh3q2,2020-05-14T16:46:15.459Z,"58 km WNW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-24T23:49:52.063Z,61.246,-147.5378,0,1.2,ml,,,,0.77,ak,ak0205akshtm,2020-05-12T20:20:18.120Z,"62 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-22T17:03:41.157Z,61.2997,-147.7519,0,1.7,ml,,,,1.29,ak,ak020575vbhp,2020-05-12T18:30:19.739Z,"56 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-22T16:38:23.106Z,61.3262,-147.6443,0,1.7,ml,,,,1.36,ak,ak020575hcf0,2020-05-12T18:30:18.864Z,"53 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-22T07:31:25.487Z,61.1893,-146.8414,0,1.5,ml,,,,0.98,ak,ak0205702ybb,2020-05-12T18:30:11.251Z,"27 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-18T10:53:44.708Z,61.3293,-147.7674,0,1,ml,,,,0.57,ak,ak02050fumcf,2020-05-08T01:25:16.061Z,"53 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-18T10:24:25.956Z,61.3473,-147.6854,0,1.3,ml,,,,0.85,ak,ak02050fod7s,2020-05-08T01:25:11.361Z,"51 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-17T23:18:56.084Z,61.3236,-147.6334,0,1.4,ml,,,,0.44,ak,ak0204yzuf0u,2020-04-24T13:37:25.062Z,"53 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-17T22:33:30.735Z,61.3148,-147.7045,0,1.4,ml,,,,0.21,ak,ak0204yzc5s1,2020-04-24T13:37:17.974Z,"55 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-17T21:15:58.916Z,61.2832,-147.545,0,1.3,ml,,,,0.49,ak,ak0204yyn0im,2020-04-24T13:37:14.420Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-17T17:38:44.902Z,61.3179,-147.6099,0,1.1,ml,,,,0.21,ak,ak0204ywe3cv,2020-04-24T13:36:58.375Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-16T08:56:54.930Z,61.3214,-147.6918,0,0.9,ml,,,,0.55,ak,ak0204x3ltkx,2020-05-07T17:44:17.409Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-11T13:00:43.740Z,61.2886,-147.6496,0,1.5,ml,,,,0.73,ak,ak0204owk4sg,2020-05-04T19:23:29.581Z,"57 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-09T01:10:44.676Z,61.337,-147.6913,0,1.4,ml,,,,0.67,ak,ak0204leedhg,2020-04-17T16:06:06.852Z,"52 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-05T10:34:17.100Z,61.1893,-147.716,0,1.3,ml,,,,0.41,ak,ak0204exqzdi,2020-04-29T06:47:32.865Z,"66 km WNW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-05T00:19:55.044Z,61.2298,-146.8958,0,1.3,ml,,,,0.52,ak,ak0204erpi9c,2020-04-29T06:48:13.702Z,"31 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-03T05:39:47.433Z,61.3029,-147.6531,0,1,ml,,,,0.44,ak,ak0204bjq913,2020-04-13T15:25:07.672Z,"56 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-02T15:22:49.963Z,61.1521,-146.8961,0,1.3,ml,,,,0.97,ak,ak0204a21lt1,2020-04-22T18:14:04.824Z,"29 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-01T07:25:53.468Z,61.1735,-147.694,32.6,1.4,ml,,,,0.8,ak,ak020489rfoy,2020-04-01T17:40:46.022Z,"64 km WNW of Tatitlek, Alaska",ice quake,,1.2,,,automatic,ak,ak
2020-03-31T12:21:59.568Z,61.2701,-147.6113,0,1.1,ml,,,,0.2,ak,ak02046p6ec6,2020-04-09T18:38:16.443Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-27T12:31:17.176Z,61.2691,-147.6789,0,1.2,ml,,,,0.34,ak,ak02040332tm,2020-04-17T07:04:39.286Z,"60 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-26T17:08:54.237Z,61.1935,-146.8562,0,1.6,ml,,,,0.5,ak,ak0203yie1rx,2020-04-03T17:59:54.458Z,"28 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-26T10:48:41.511Z,61.2563,-147.6237,0,1.1,ml,,,,0.56,ak,ak0203yegk3b,2020-04-03T18:00:17.009Z,"61 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-26T09:43:14.404Z,61.223,-147.1135,0,1.1,ml,,,,0.42,ak,ak0203ydu01a,2020-04-03T17:59:38.719Z,"42 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-26T08:36:04.006Z,61.2765,-147.7567,0,1.1,ml,,,,0.33,ak,ak0203yd71e8,2020-04-03T18:00:15.030Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-25T02:08:57.654Z,61.3153,-147.6563,0,1.4,ml,,,,1.04,ak,ak0203wlx7gk,2020-04-20T17:38:04.218Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-25T00:33:26.457Z,61.2857,-147.5387,0,1.4,ml,,,,0.87,ak,ak0203wkvmnv,2020-04-20T17:38:03.387Z,"58 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-24T23:14:13.402Z,61.2556,-147.7104,0,1.6,ml,,,,0.92,ak,ak0203vax5ie,2020-04-17T11:07:46.897Z,"61 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-20T20:03:53.346Z,61.285,-147.5483,0,1.4,ml,,,,0.43,ak,ak0203omx6jh,2020-03-30T17:21:02.373Z,"58 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-19T16:16:54.292Z,61.1723,-146.9023,0,1.3,ml,,,,0.72,ak,ak0203mx2wmj,2020-04-17T19:22:54.356Z,"30 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-16T19:58:53.122Z,61.1517,-147.3021,0,1.5,ml,,,,0.5,ak,ak0203i0i5nk,2020-04-10T20:41:24.592Z,"46 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-16T02:48:02.678Z,61.2393,-147.6899,0,1.5,ml,,,,0.38,ak,ak0203hqbjjz,2020-04-10T20:39:28.328Z,"63 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-14T23:35:43.353Z,61.2885,-147.6918,0,1.4,ml,,,,0.86,ak,ak0203ero8xm,2020-04-01T20:49:35.502Z,"57 km S of Glacier View, Alaska",other event,,0,,,reviewed,ak,ak
2020-03-13T11:44:31.989Z,61.2656,-147.6838,0,1.2,ml,,,,0.8,ak,ak0203cx1llg,2020-04-10T19:53:56.910Z,"60 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-09T19:08:39.436Z,61.2986,-147.1107,0,1.4,ml,,,,0.52,ak,ak02036ffzju,2020-03-31T18:19:55.936Z,"45 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-09T19:08:35.293Z,61.144,-147.0265,0,1.4,ml,,,,0.44,ak,ak02036ffz0p,2020-03-09T20:13:11.530Z,"36 km NNW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-03-03T22:56:05.651Z,61.3528,-147.7647,0,1.6,ml,,,,0.6,ak,ak0202wkaaa5,2020-03-12T23:55:38.391Z,"51 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-02-29T04:31:27.860Z,61.3185,-147.6977,0,1.1,ml,,,,0.57,ak,ak0202rata00,2020-03-10T23:45:01.686Z,"54 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-02-25T07:56:30.322Z,61.1769,-146.9407,0,1.8,ml,,,,0.92,ak,ak0202kqlj06,2020-02-25T19:25:23.229Z,"32 km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
